summary,population,ethnicity,school_ethnicity,education,school,income,real_estate,employment,cities,adjacent_zip_codes,gardening,climate,cbsa,time_zone
"{'zip_code': '78724', 'name': 'Austin', 'type': 'Standard', 'county': 'Travis County', 'state': '', 'area_codes': '512,737 ', 'population': '25,936', 'racial_majority': 'Hispanic - 54.74%', 'public_school_racial_majority': 'Hispanic - 63.73%', 'unemployment_rate': '2.7%', 'median_household_income': '$58,631', 'avg_adjusted_gross_income': '$41,250', 'school_test_performance': '', 'avg_commute_time': '', 'time_zone': 'Central Daylight Time', 'elevation_range': '', 'area': '25 Square Miles', 'coordinates': '30.29529381,-97.61280060'}",{},"{'White': '7,706,25.12%', 'Black': '5,717,18.63%', 'Hispanic': '16,746,54.58%', 'Asian': '156,0.51%', 'Native American': '269,0.88%', 'Hawaiian/Pac. Islander': '88,0.29%'}","{'White': '1,239,14.15%', 'Black': '1,384,15.81%', 'Hispanic': '5,718,65.31%', 'Asian': '381,4.35%', 'Native American': '27,0.31%', 'Hawaiian/Pac. Islander': '6,0.07%'}","{'Less Than 1 Year of College': '748,10.41%', 'Bachelor Degree': '828,11.52%', 'High School Diploma': '2,638,36.72%', 'No High School Diploma': '266,3.7%', 'GED or Alternate': '529,7.36%', '1 or More Years of College': '1,205,16.77%', 'Associates Degree': '655,9.12%', 'Masters Degree': '234,3.26%', 'Professional Degree': '59,0.82%', 'Doctorate Degree': '18,0.25%'}",{},{},{},{},"['Austin', 'Hornsby Bend']","['78653', '78721', '78723', '78725', '78754']",{},{},{},"{'Time Zone': 'Central Daylight Time', 'IANA Time Zone': 'America/Chicago', 'Follows DST': '', 'GMT Difference': ''}"
