RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023
1881,853,Lincoln County,county,SD,SD,"Sioux Falls, SD",46,83,269011.6546,269455.736,270128.4416,271018.1979,272036.7412,273164.5772,274539.9626,276179.6866,278699.3306,280608.1674,281906.7687,282291.3409,283394.3882,286049.419,289484.3433,293476.9935,297705.5964,301927.5616,306296.5896,310031.1283,313635.2067,316724.6681,319932.2554,323449.8514,327598.9191,332654.5407,338310.3817,344048.3545,349366.3913,353716.7927,356769.9315,358022.7179,358016.1705,357825.8189,356971.5358,355576.985,354810.9441,354918.3532,356618.1585,357993.3255,360107.1485,363031.2709
296,854,Pope County,county,AR,AR,"Russellville, AR",5,115,145365.3307,145474.0056,145832.2061,147069.2649,148702.6358,150290.5781,151752.6799,153239.5413,154746.343,155785.5532,156482.4858,156748.6285,157252.2412,158177.9424,159336.8497,160768.9194,162314.2417,164350.4101,166003.0353,167172.9057,167794.0772,168671.2313,170071.3522,171779.5158,173705.9793,175386.5874,176872.2742,177984.3509,178648.2664,179446.7392,180313.8958,181350.0494,181591.5384,181874.4265,182026.9916,182482.3525,183858.7932,185465.9314,187491.0088,188358.2894,189369.976,190016.8799
2928,855,Georgetown County,county,SC,SC,"Georgetown, SC",45,43,238834.2647,240194.6404,241287.7698,241838.9925,241780.0952,241989.1295,242567.9055,244396.3884,247317.3146,250992.0673,255213.5833,259379.5206,263539.4595,268036.5023,272141.5709,275941.0329,279638.6199,284020.0974,288560.5922,292640.3919,295958.8109,299497.1294,303900.7227,308825.1947,315224.3982,321744.4469,328863.1098,335986.5845,343173.104,349678.3943,353905.9388,356425.8978,357386.9533,358222.6906,358297.9745,357872.9351,357019.4048,357392.321,359932.6532,363369.5503,367485.4447,371664.4272
841,856,Athens County,county,OH,OH,"Athens, OH",39,9,126340.0722,126528.8293,126881.53,127466.2903,127744.6518,127635.3918,127750.376,128956.8076,131536.2703,134663.6327,137532.1165,139471.4891,140814.1981,141654.8612,142325.8618,142873.0429,143419.0273,144070.2967,144483.9271,144340.3035,143772.8637,143794.739,144796.4356,146450.8736,148750.9673,151048.0604,152973.7879,154313.1355,155421.49,157468.7767,159090.4201,160239.676,160004.8974,159825.7901,159636.0424,159379.7292,159315.6709,159080.9906,159144.0612,158970.2283,159675.8447,160141.7129
86,857,Lee County,county,NC,NC,"Sanford, NC",37,105,159471.0432,161704.6815,164789.1445,167616.4621,169480.178,170796.4022,172017.5918,173109.5966,174535.3036,175991.3746,177851.5396,179483.1474,182234.7682,186612.9583,192165.9845,196883.0343,200715.1389,203668.692,205685.4502,205917.4433,205592.7856,205927.6725,207381.3786,208838.2382,213116.274,219954.3785,229085.8458,236910.7613,243258.484,247972.1352,251513.3731,253666.4167,254953.749,255752.9689,256020.7729,255676.5229,255947.574,257912.1459,261426.9985,264324.1098,266541.1412,268472.525
2303,858,Garfield County,county,OK,OK,"Enid, OK",40,47,99801.71004,99989.11218,100331.0209,100965.739,101324.1147,101476.5097,101871.317,102907.734,104503.154,106057.1683,107481.9614,108762.6995,109886.4587,110936.4432,111875.7376,112779.2196,113226.4355,113639.8907,113773.225,114006.9959,114153.2,114707.9635,115453.6656,116229.4132,117137.0814,118261.3829,119492.7776,120381.5167,121185.0032,122017.3835,122880.6328,123317.3374,122973.8883,122399.1909,121637.8152,120930.5712,120625.1347,121042.2592,122252.5368,123680.4357,125074.3761,126229.2655
173,859,Hall County,county,NE,NE,"Grand Island, NE",31,79,173556.7319,174296.0815,174734.3998,175411.3085,175932.3342,176714.5695,177620.1214,178960.4316,180585.8453,182226.8816,183441.8716,184667.106,186223.7295,188559.5266,191034.3829,193544.3736,195956.0985,198552.6138,201511.5315,204191.2364,206012.6931,207366.1907,208802.2603,210585.8121,212932.5832,215930.3514,219381.5601,222258.2715,224252.94,225915.4732,226603.0772,226353.2052,225464.8287,225341.3876,226037.1081,227027.5808,227686.2666,227930.0189,227995.154,228397.2908,229434.8271,230958.4808
214,860,Knox County,county,OH,OH,"Mount Vernon, OH",39,83,172522.3417,173547.3866,174740.917,175997.8667,176885.5791,177872.0108,179326.5386,181756.9761,184793.4679,188402.5002,192105.1541,195694.0062,198529.9033,201077.329,203702.5514,206696.0803,210032.8792,213479.6619,216401.5789,217916.7455,218230.9418,218502.9886,219699.1506,221233.1782,223828.3553,227454.4511,231907.524,236319.9847,240109.4816,243573.3463,245286.4011,245747.8775,245109.0338,244817.5529,244487.5594,244175.6772,244596.5764,245688.3084,247754.2818,249754.1908,251984.5866,254007.3604
2961,861,Livingston County,county,NY,NY,"Rochester, NY",36,51,152716.4477,153051.4653,153455.5292,154357.9247,155413.9508,156498.1499,157617.1198,159002.6809,161163.0141,163802.7161,166589.7272,168964.6312,170775.4817,172486.3889,174484.568,176699.5908,179202.0514,181631.1167,183306.2546,183608.2639,182718.8559,181854.4404,181615.7075,181791.5954,183722.8435,186534.9856,190311.0016,193669.3496,197268.122,201232.7253,204225.4379,205867.9873,205876.4679,205510.5385,204881.7036,204083.6606,203342.6607,202904.9066,203660.7829,205186.8762,207426.4988,210026.514
3147,862,Walla Walla County,county,WA,WA,"Walla Walla, WA",53,71,284464.5904,286051.2848,287544.7556,288994.8581,290345.9081,291841.854,293505.5602,296072.0878,299717.2336,303682.0501,307773.4775,311373.3641,315330.3234,319964.2812,325139.7894,330602.033,336428.1004,342335.9805,348766.7275,353690.233,357655.4044,360586.3547,363829.2672,366887.2484,371372.3502,377690.1676,386391.0623,394977.6458,401652.0275,405959.9266,406733.5943,404979.3115,401875.8326,400013.6613,399070.8262,397913.8493,396616.7855,396042.0323,397286.5763,399308.4191,401936.4142,404571.0061
1397,863,Stanly County,county,NC,NC,"Albemarle, NC",37,167,162005.4619,163453.0835,165258.4771,166866.1682,168196.1969,169373.0758,170892.3719,173095.9272,176282.4819,179703.3697,183305.9736,186790.2527,190263.9972,193765.2162,197132.7148,200933.7588,204924.0228,209319.9673,212078.1907,212577.1939,211161.5323,210120.6,210976.2209,213081.7067,218313.3684,225361.8505,234029.9523,241561.4171,247396.5264,252074.5424,255328.2549,257495.0091,258304.5705,258593.2104,258357.3306,257637.8966,257148.5079,257576.633,259338.2159,261336.283,263828.9479,266436.1027
1144,864,Laurel County,county,KY,KY,"London, KY",21,125,122376.4379,122935.1247,123847.5568,124222.5355,124916.5953,125801.2509,127263.5759,128733.1052,130480.4738,132424.0132,134389.9912,136155.4723,137484.5344,138763.6654,140288.9598,142111.5674,143771.7538,145023.3584,145589.493,145761.522,145388.2538,145236.5111,145274.0139,145847.5833,148186.8074,151630.088,155958.9206,159570.2315,162673.0282,165460.9748,167709.9338,169357.7714,170379.3513,171047.4627,171404.5701,171440.0291,172142.9232,172462.2487,172452.7682,171622.0462,171616.2423,171374.8938
301,865,Reno County,county,KS,KS,"Hutchinson, KS",20,155,89625.27126,89768.34249,90218.84895,91014.33892,91459.01919,91620.7934,92615.59111,,97794.10467,100187.4563,101878.809,102754.297,103344.1724,104048.3284,105023.0219,106116.9154,107277.522,108797.0408,110019.9995,110778.6984,110744.5552,110769.3932,111077.7769,111781.4067,113545.6142,115862.5774,118539.426,120426.3242,121880.5201,123159.5503,124200.2319,124578.3626,124496.8413,124520.2879,124776.3728,124801.5739,125118.4207,126284.7447,128476.838,130737.374,132850.4237,134805.9509
382,866,Barry County,county,MI,MI,,26,15,186478.3392,187951.4039,189785.5498,191745.0329,193103.0277,193975.3313,194657.3084,196164.745,198929.4096,202252.4963,205707.5659,208744.7745,211316.0179,213969.3371,216874.3004,220514.8453,224543.426,228649.4215,230880.0085,230912.3242,229565.387,228962.9999,229805.8978,231249.237,234701.7658,240339.5123,247332.3661,253384.5479,257032.8759,259601.2609,260467.9039,259841.6134,257737.4075,256047.6501,254915.3841,254133.695,254376.1209,255184.5578,256733.3,257772.1752,259229.9718,261071.6959
773,867,Union County,county,OH,OH,"Columbus, OH",39,159,270938.3628,272514.655,274696.7574,276885.5607,278444.8385,279555.4855,280805.877,283102.0564,286309.9284,290193.4819,294015.136,297806.6019,301351.939,305285.2743,308921.6451,312603.2107,316133.4466,319750.2902,322092.0539,322170.5917,321182.7896,321203.3846,322989.6221,325605.0397,330198.5256,336893.744,345146.9695,352952.6791,358955.4072,363659.7347,365891.0614,366680.4393,365948.651,365259.7506,364560.5216,363540.7313,362856.7213,362613.1569,363799.4465,365337.4971,367863.4697,370722.2295
1769,868,Haywood County,county,NC,NC,"Asheville, NC",37,87,218331.8805,220007.6988,222213.0318,224326.538,226040.1606,226724.3053,227158.5736,228309.7254,230910.8695,234378.9008,237706.6182,241090.0115,245396.5241,250584.7637,255948.3635,260829.5243,266269.8211,272189.0811,277648.3453,281518.5667,284217.0168,286367.7838,289367.5617,291775.2207,295672.4077,300480.6255,306425.4278,311484.956,315749.8041,320094.5368,323983.7976,326594.0642,326824.3735,325780.3659,323557.6562,320931.4546,322626.9981,326621.9388,332702.29,336233.9642,339569.418,343050.5506
2214,869,Columbia County,county,NY,NY,"Hudson, NY",36,21,265619.4027,267367.075,269272.8568,271212.4914,272600.2016,273671.1014,274622.4393,277283.4486,282121.4255,288832.6984,296857.0455,305382.9713,313433.6027,321202.1274,328094.9436,335441.0272,343086.1475,351186.0688,357291.501,360665.6572,361704.1191,363435.5677,366049.2302,370271.7424,376613.153,384610.1621,394066.2842,404089.5937,412436.6032,418494.1564,421174.6536,421325.6531,420103.5753,418851.5795,418552.4868,417493.2361,415382.6636,413914.0323,413839.6736,415540.8834,418553.5771,423540.9379
3066,870,Washington County,county,NY,NY,"Glens Falls, NY",36,115,161358.4422,161748.7794,162220.4731,163140.2216,163985.6708,164668.9536,165254.1981,166120.1111,168125.6883,170636.2271,173533.2527,176090.9694,178149.2207,180011.7505,182077.1939,184475.7376,187205.4824,189674.1937,191624.7838,192210.9253,191849.3301,191659.7587,192220.1705,193080.8894,195106.2233,197970.8239,201794.0062,205288.1855,208466.6228,211777.3125,213563.6358,213772.9002,212338.3242,211286.7702,210611.8283,210045.6737,209812.5611,210750.3364,212708.3965,214936.2384,217074.6089,219289.2945
2300,871,Garfield County,county,CO,CO,"Glenwood Springs, CO",8,45,406029.5062,409282.8011,412962.7436,417012.456,419144.2596,419406.4748,419579.5492,421433.1409,426348.4235,432854.69,440998.6312,449104.7421,456998.1836,464834.4454,473692.7507,483325.339,493247.1653,502677.613,511381.2156,519298.5118,526984.7505,534425.4544,541645.1222,548129.2543,555872.0841,565499.1116,577475.258,589764.9375,600607.7283,608323.3688,611478.4415,611103.1778,608668.7717,608721.2515,609741.6483,610208.3049,608986.7028,609536.6591,612904.1002,618434.7516,624006.0257,631385.8536
155,872,Eddy County,county,NM,NM,"Carlsbad-Artesia, NM",35,15,215178.7105,216256.3736,217102.3784,218591.2195,219962.3613,220737.5501,221740.897,223186.79,225867.1159,229231.3549,233406.5443,237051.1346,239584.3636,241347.0285,242906.1227,245259.3348,248201.6006,250513.9547,250416.1971,247507.4654,243241.5943,240233.3748,239647.6941,240341.537,239822.844,238148.2067,236093.456,235290.3292,235182.5406,235906.268,237209.1181,236895.0705,235543.283,233156.7712,230953.21,228495.3133,225547.9735,222397.9162,219277.6355,216673.0576,214560.4659,213385.9293
1435,873,Tipton County,county,TN,TN,"Memphis, TN-MS-AR",47,167,178927.5489,180158.1127,181214.0474,182236.3598,183045.9681,183839.5302,184305.1584,185032.7671,186364.3935,188535.8325,191133.1352,193208.2172,195179.6811,197231.6868,199431.4174,201630.5228,204154.0613,207455.9226,210695.4713,212975.1147,214567.2356,217046.2983,220730.9069,224752.5459,228415.3428,231802.4372,234579.3027,236895.7696,238912.807,241597.9075,244050.7629,245456.2576,245602.4875,245035.6837,244519.4523,243815.0318,244801.1079,246131.8366,248027.9562,248479.9988,249318.153,250664.6571
2226,874,Crawford County,county,AR,AR,"Fort Smith, AR-OK",5,33,136491.2939,136508.7967,136679.5386,137580.4409,138710.99,139764.2382,140777.8624,142136.5551,143831.2415,144889.8518,145334.294,145434.2263,146079.3852,147191.8127,148472.8217,149982.6456,151929.855,154470.7012,157624.8732,160723.9894,163426.5209,165898.8876,168714.2891,171374.7711,173707.7142,175539.6189,177182.9963,179254.6761,180928.4056,182733.2759,183354.7684,183370.0743,182594.7147,182283.0822,182239.7725,182399.1644,184125.7777,186948.9479,190162.3136,191501.1983,191757.5122,191600.8136
2708,875,Granville County,county,NC,NC,"Durham-Chapel Hill, NC",37,77,193843.3575,195396.0687,197278.162,199186.58,200536.3866,201857.901,203440.2151,205840.4092,208812.143,212420.3099,216238.5291,220028.0436,223494.9669,226944.926,230594.1225,234409.2789,238687.4468,243464.6091,247924.8392,251294.2219,253212.0271,255116.1403,257786.98,260656.3856,265177.8317,270490.3561,277102.5719,283111.5305,288320.6592,292998.0203,296101.1829,297836.1253,298312.07,298091.5728,297441.8031,296176.662,295961.5274,296174.4633,297148.7394,297827.9849,299592.9549,302377.8984
3176,876,Pittsylvania County,county,VA,VA,"Danville, VA",51,143,114933.5646,115465.6514,116079.285,116708.3097,117338.0889,117714.7612,118049.2403,118624.58,120077.808,121966.4835,123974.672,125724.5152,127433.4833,129082.3021,130444.7333,131601.957,132532.1885,134046.1652,135027.2342,135733.4285,135869.0545,136611.2997,138067.8359,139618.5755,142439.043,145587.9631,148934.5339,151352.112,153108.2849,155584.0233,157888.9715,159566.9315,159940.5851,160205.1814,160720.1784,161073.4839,161551.8147,161829.0851,162927.5586,164222.4811,166021.4202,167516.6742
3186,877,Saint Joseph County,county,MI,MI,"Sturgis, MI",26,149,147660.394,148363.891,149004.0203,149794.5659,150460.833,150931.7094,151776.2779,153328.6058,155907.7244,158689.9958,161207.3635,163262.9446,165223.917,167506.7167,170080.3596,172516.877,174665.1766,176386.881,177554.1859,177969.0284,177775.4623,177704.403,178150.7515,178890.4877,181051.9962,184481.2821,188610.3059,192123.2027,194386.4646,196171.666,196759.5126,196231.2448,194605.8838,192966.735,191456.2133,190289.942,190422.8317,191055.927,192551.4165,193688.6478,195273.4317,196754.697
2340,878,Herkimer County,county,NY,NY,"Utica-Rome, NY",36,43,118136.8634,118875.8948,119622.5294,120430.1409,121107.0568,121617.8925,122380.2242,123233.8255,124692.7987,126644.6421,129096.0674,131460.0423,133341.9563,135027.3785,136620.8658,138364.5795,140405.4649,142529.921,143622.4624,143211.3179,141792.7319,141153.094,141331.6175,141776.722,143963.4735,147712.5282,152688.0528,156863.7973,160096.8744,163151.6969,165115.1543,166177.785,166519.4504,167082.0873,167501.2481,167371.8797,167049.212,166567.3694,166339.0031,166582.1913,167697.7875,169380.0576
2009,879,Rutland County,county,VT,VT,"Rutland, VT",50,21,200132.1769,200903.5247,201780.6322,202865.7457,203822.1986,204270.8227,204784.1884,206104.1648,208693.2699,211654.7052,214478.3945,217747.7145,221096.9385,224862.8616,228077.0819,231332.6006,235019.7504,239254.593,244323.5082,248378.4757,250935.5666,251970.4086,253516.1447,255633.4038,259052.1864,262724.6542,266819.4649,271093.0155,274703.3986,277978.1387,279527.4628,280397.6143,280522.6495,280844.2849,281015.8939,280893.5239,283372.1031,286183.5854,289940.8028,291284.7131,293089.3476,295303.8734
2915,880,Cumberland County,county,TN,TN,"Crossville, TN",47,35,176709.6764,178369.2521,179939.7086,181358.0278,182622.6046,183700.4795,184281.8921,185462.7754,187723.9486,190845.699,194396.1314,197855.2113,201139.7102,204664.2626,208350.5579,212581.7755,217423.7036,223470.1404,229528.6474,234430.1535,237478.5011,240176.8732,243497.5584,247802.9447,253737.0032,261127.6201,267826.8715,272882.8461,275626.371,277835.8717,278481.3478,277642.9916,275678.2945,274114.4783,273262.6806,272770.0463,273874.0983,275147.2161,277087.7065,277380.8397,278365.4741,279884.3513
184,881,Hood County,county,TX,TX,"Granbury, TX",48,221,256742.4166,258222.4621,259805.9117,261094.8785,261718.4218,262276.8603,263622.8056,266423.8554,270380.2235,274507.834,278535.7376,282615.6001,286425.5647,290324.4906,293722.2351,298081.6681,303784.7981,310402.7569,317275.4516,324071.5863,330379.0995,336358.3161,341829.1341,347513.4735,353863.0942,360183.1493,366469.6846,372837.6599,379643.7557,386130.5147,389255.652,388717.1616,385893.4254,383353.4591,381085.4988,378393.9162,377284.04,377555.151,379717.185,380556.6841,380843.2633,380560.7824
2149,882,Bradford County,county,PA,PA,"Sayre, PA",42,15,146089.392,146141.3317,146348.36,147179.1075,148046.0675,148431.7876,148600.8484,148996.6399,150965.989,153345.405,156411.9269,158563.1661,160061.592,161029.9186,162505.8817,164355.5943,166179.3067,167761.9083,168096.5254,167228.4268,165008.1457,163652.6906,163484.4034,164669.2634,167273.2022,170351.7759,173533.3218,176351.3341,177972.6307,179323.8881,178971.7049,178655.5075,177589.9729,176914.5598,176589.0048,176377.8497,176310.521,176070.8277,176651.2582,177898.0458,179651.3164,181650.7054
1313,883,Pender County,county,NC,NC,"Wilmington, NC",37,141,269207.5396,271048.3392,273104.1222,274564.3286,275197.3488,275455.8804,276220.4559,278348.5932,281821.5078,286002.034,290617.3285,295363.4815,300107.4502,305398.712,311048.6592,317198.4907,323263.7055,329279.3941,334972.0644,339909.9083,343882.4282,347099.2092,350532.1052,354311.033,359856.7839,366988.9821,375660.073,384504.7215,392204.7193,398930.9991,403178.7114,405421.0347,405644.4096,405902.4263,405892.909,404959.9677,404075.7899,404144.9051,406551.6084,409716.721,413681.1354,417796.5413
3067,884,Washington County,county,OH,OH,"Marietta, OH",39,167,137337.4417,138181.7915,138971.9328,139750.9671,140343.4538,141082.6649,141940.6669,143462.4977,145308.4238,147337.3749,149123.8338,150547.9808,151576.5174,152759.3212,154298.4887,156558.9919,158926.2756,161228.8745,162144.3894,162241.8162,161776.262,162260.0612,163366.7333,164405.1721,166460.338,169253.9898,172390.1531,174665.9471,175924.3787,177525.6613,178147.61,178188.1504,177110.6602,176420.3592,176020.9903,175865.6993,176098.5215,176563.5488,177725.6803,178910.9986,180200.7937,181375.7655
1204,885,Mercer County,county,WV,WV,"Bluefield, WV-VA",54,55,77656.64298,77821.19406,78112.12694,78585.54632,78885.23462,78838.57426,79054.24368,79938.07376,81615.51652,83748.18228,85914.2661,87918.44066,89636.70119,91295.78027,93003.27415,94472.56459,95583.79686,96770.69358,97290.11751,97063.98052,95828.75814,95383.56801,95968.99068,97136.33814,99480.68491,102387.8598,105798.8485,108323.2297,110329.7788,112275.6771,114130.15,115534.612,116428.1855,117171.8908,117597.5039,118242.3857,118614.2116,119240.2451,119579.6634,120151.5435,121040.9735,122375.208
2992,886,Otter Tail County,county,MN,MN,"Fergus Falls, MN",27,111,221664.9356,221427.3372,221595.1254,222290.0375,223355.251,224749.1308,226664.6467,229027.4772,232316.6824,236088.082,240207.8159,244038.8225,247487.8699,251102.6752,253810.1053,256536.9301,259267.1686,262834.2097,264418.1266,264468.3489,264012.7896,265355.3768,267746.6427,269687.1246,273291.8808,277746.3656,283427.5079,288959.9776,293949.453,298958.6733,302315.6006,303617.9659,302445.844,300217.9392,298122.9154,295896.0058,296542.9284,298855.1511,302875.0275,304845.8205,306489.6161,307696.6102
3076,887,Washington County,county,VT,VT,"Barre, VT",50,23,265332.014,266000.2182,266446.3585,267012.0092,267651.4129,268119.5218,268925.1458,270496.806,273683.5744,276934.4442,280507.1321,284108.9713,287972.5301,292190.6829,295447.7992,298857.9902,302564.9453,307593.3581,312446.3234,315164.7167,316053.4969,316165.3318,317436.5691,319202.1503,323513.1694,329052.5698,335488.7111,341049.153,345901.3227,350260.7493,352477.1263,352624.9809,351013.3028,349864.5503,349145.7717,348438.9199,351512.6429,356166.5345,362752.7983,366112.889,369471.4799,372800.3508
2012,888,Sampson County,county,NC,NC,,37,163,87029.06298,87521.52834,88390.12652,89291.68432,89912.5699,90110.65934,90474.87788,91273.92987,92723.03653,94479.93913,96423.77501,98336.8882,100281.1739,102156.0959,103759.9665,104934.6346,105339.8141,105610.4765,104889.588,103757.9668,102300.5431,101817.4838,102466.2909,103588.4868,105975.6458,109201.3303,113159.891,116887.2123,120028.5076,122826.0346,123992.7493,124115.7327,123209.7236,122590.0283,122494.7252,123116.783,124255.6048,125240.4709,126409.8482,127436.0386,128802.3242,129899.8974
2525,889,Sandusky County,county,OH,OH,"Fremont, OH",39,143,124695.358,125130.6212,125707.3739,126196.9249,126561.636,127136.4699,128143.6167,129736.0386,131842.4822,134278.1351,136923.5557,139234.2709,141071.8218,142612.2136,144312.8516,146146.6646,148174.9946,150303.2113,151701.2681,152371.3946,152150.7516,152266.6312,152496.0922,152840.7196,153909.5629,155861.3538,158259.7584,160216.7882,161375.5206,162557.6278,163181.4195,163335.7579,162901.909,162780.8462,163120.6998,163457.5447,163783.8629,163873.9858,164302.0818,164901.8305,166109.8776,167931.189
1298,890,Otsego County,county,NY,NY,"Oneonta, NY",36,77,152995.8136,153329.2467,153460.1705,153860.1561,154166.3754,154393.2454,154950.1514,156203.8258,158660.972,161856.3301,165593.5832,168693.8458,170666.0362,172035.2643,173049.1002,174310.5812,175692.4213,177603.5564,178949.2666,179064.7477,177833.006,176969.9395,176985.049,177770.9739,180157.6145,183306.0897,187494.6582,191325.664,194923.8238,198225.6688,200146.4398,200922.9587,200617.4667,200523.1917,200447.0487,200029.6882,200038.2723,199987.6868,200208.7588,200136.2878,200127.1127,200508.1877
2385,891,Lawrence County,county,OH,OH,"Huntington-Ashland, WV-KY-OH",39,87,103525.8976,104170.6952,104991.43,106016.4826,106457.5558,106519.7916,106707.253,107664.4409,109377.7429,111309.8737,113456.5566,115162.9712,116826.7579,118451.6574,120189.393,121604.4505,122335.6596,123115.2122,123509.3809,123157.1928,121553.3885,120188.6182,119637.4289,119940.375,121060.9495,122604.9915,124337.4788,125633.6478,126569.8149,127685.8973,128581.2431,129170.2804,129244.9663,129387.4156,129502.7316,129343.4256,128839.9366,128458.6016,128718.4594,129661.0608,131436.955,133341.4404
276,892,Pike County,county,KY,KY,,21,195,55716.95075,56715.88808,57947.58482,59138.74926,60015.44548,60321.97811,60686.80966,61621.60946,63555.23327,65603.4974,67342.54246,67759.44996,68002.1771,68168.75182,69144.62397,69818.5283,70445.84355,70751.04599,69733.83494,67741.20942,65237.30673,64338.93135,64638.04452,65811.74042,68458.89241,71615.35018,74564.98271,76033.67943,76866.26457,78427.68261,80350.20298,82079.46911,83133.23226,83949.04307,84423.14327,84102.55026,84255.25402,83838.80255,83251.31322,81746.51935,81264.21825,81351.8539
1890,893,Lowndes County,county,MS,MS,"Columbus, MS",28,87,128920.777,128610.1891,128499.1139,129001.0209,129047.3876,128741.3526,129726.0183,131833.307,134576.0993,135741.5489,135606.9905,134996.0637,135266.0523,136355.0273,137600.8613,139114.975,140922.4182,143118.4165,145305.81,147389.0088,149230.5366,151801.503,155292.595,158806.2103,160745.3037,161081.0481,160713.4402,160204.7027,159885.3209,160461.2314,160943.8913,160875.0114,159679.6681,157923.7066,155999.462,154430.6514,155809.4657,157506.725,159510.9287,159763.7996,160221.1734,159866.7499
883,894,Blount County,county,AL,AL,"Birmingham-Hoover, AL",1,9,153497.35,154922.794,156167.8371,157145.4763,157705.8243,157991.7434,158221.8646,158951.0141,160029.0441,161417.7127,163224.5705,165082.2845,167100.6715,168874.3976,170806.378,172756.3109,174968.1588,177564.5577,180304.4683,182624.4808,183748.2499,184510.8007,185720.4937,187576.2013,190252.7371,193156.5964,196625.202,200032.1945,202918.0354,204996.9129,206013.2623,206384.7046,206225.2921,205950.584,205287.4885,204680.4055,207209.436,210684.7488,215041.0046,215940.3495,216558.3573,216631.5705
2862,895,Van Zandt County,county,TX,TX,,48,467,181275.7136,182429.9331,183818.0309,185260.1433,186045.5663,186540.384,187943.4322,190019.8372,192541.4242,194625.9848,196719.5504,199214.6347,201919.4424,205325.8121,208831.3786,212733.5311,217532.7497,222891.8854,229506.642,235599.9029,240628.8706,244600.491,248680.252,252665.3967,256158.0408,258433.3537,260760.3699,263603.128,266794.0625,269951.2432,270614.7698,269011.5165,265613.4532,262491.8094,259690.2901,257138.7164,259165.2114,263484.7379,268760.5825,270592.8159,270805.674,270735.394
3257,896,Kenai Peninsula Borough,county,AK,AK,,2,122,253439.6297,254390.0652,254936.3514,255219.978,254853.647,254512.0807,254544.4558,255816.0561,258098.7009,260889.3327,263768.7094,266803.8832,268954.3651,270319.8452,270995.4396,272465.2711,274851.6219,278298.6233,283670.3918,289332.2509,294408.5622,297711.6324,300527.152,303858.8371,305536.6315,305262.2878,304274.2088,305390.0646,308797.2785,312834.8192,315891.9417,317723.7114,317601.1611,316957.7445,315476.9315,314155.2852,312999.7222,313004.8883,314161.5248,316002.0324,317326.6183,318437.3781
2005,897,Russell County,county,AL,AL,"Columbus, GA-AL",1,113,122092.9417,122450.9614,123039.6243,124564.8212,126270.6464,127932.329,129681.26,131722.4534,133795.7375,135234.1262,135977.5589,135938.6673,136013.273,136554.2236,137969.4592,139435.4806,141048.8089,142455.6625,143866.8855,145055.3066,145814.4143,146949.3287,148556.3368,150193.4121,151290.3028,151989.4333,152674.5919,154077.9781,155708.366,157541.2105,158589.3591,159236.3583,159462.4411,159713.6743,159349.3909,158372.3025,159601.7318,161699.6871,165014.6613,166009.6614,166153.5482,165955.0798
1872,898,Lincoln County,county,MO,MO,"St. Louis, MO-IL",29,113,191655.3127,193864.6161,196751.5964,199439.3123,201056.7194,201689.9641,202346.256,203813.2508,206081.6273,208587.816,210999.6701,212962.2525,215325.6174,218889.4659,223460.0849,227689.2064,230928.3958,233895.8909,236108.8069,237404.0091,237236.2791,237095.8693,237601.2838,238911.2583,241997.2294,246950.461,253257.9264,259407.961,264068.6295,267774.7323,268901.2673,268397.2035,266309.3339,264375.2759,262475.4796,260805.3973,260358.0854,261206.6698,263639.6948,265954.6629,268370.4533,270294.2263
1265,899,Newton County,county,MO,MO,"Joplin, MO",29,145,133424.8781,133454.8568,134041.066,134772.836,135490.9769,136254.8772,137312.2798,138796.5956,140766.1861,143038.1185,145030.1478,146511.2712,147839.2647,149542.1634,151916.6965,154472.5587,157066.0329,159851.6054,160631.906,159449.5606,156862.4829,156778.4538,159276.1967,162645.4058,167906.4244,174442.4116,182490.9936,189189.4171,193861.6728,197493.0183,199981.8807,201134.8235,200714.9655,199499.044,198482.6856,197638.43,197734.5026,198960.5355,201498.8691,203954.4852,206228.3539,208153.7966
565,900,Huron County,county,OH,OH,"Norwalk, OH",39,77,127079.7212,127617.0541,128411.9079,129183.5327,129796.0001,129773.2828,129517.6929,129746.2676,131360.416,133847.8769,136481.4451,138637.4595,140226.1505,141517.3212,142754.1181,144220.424,146125.5963,148321.6158,149814.6479,150088.1596,149556.1349,149530.8921,150272.546,151022.5444,152715.7089,154820.8439,157303.3673,159110.9316,160348.7935,162077.8665,163343.1735,164085.9831,163921.2431,163772.5529,163599.1082,163237.0489,162825.1366,162690.97,163049.3044,163487.9003,164200.374,164844.1463
